city,shape,latitude,longitude,date,province,duration,disp_lat,disp_long
Mississauga,Light,43.15,-79.5,2004-03-06,ON,60,43.17497779933735,-79.49290669571609
Kelowna,Other,49.9,-119.483333,2004-03-06,BC,600,49.9303230882436,-119.47538271548171
Langley,Fireball,49.1,-122.65,2005-03-06,BC,5,49.09958244493232,-122.66819338828324
Guelph,Light,43.55,-80.25,2011-03-06,ON,60,43.58623132150619,-80.23205586336555
Owen Sound,Light,44.566667,-80.85,2012-03-06,ON,21600,44.56330609392432,-80.8209152097814
Thunder Bay,Triangular,48.4,-89.233333,1998-03-07,ON,20,48.43970956483855,-89.21770662814323
Gilmour,Disk/Circle,44.816667,-77.616667,1998-03-07,ON,360,44.815003383476856,-77.64627690602148
Prince Rupert,Light,54.316667,-130.333333,2003-03-07,BC,3,54.29351158578006,-130.3307175560849
Terrace,Light,54.5,-128.583333,2003-03-07,BC,7,54.51736660581082,-128.6177015193732
Decker Lake,Other,54.283333,-125.833333,2004-03-07,BC,1500,54.25096997046787,-125.86574254257545
Victoria,Light,46.216667,-63.483333,2005-03-07,BC,3600,46.237463778351064,-63.4651636216784
Ottawa,Light,45.416667,-75.7,2007-03-07,ON,120,45.40050552338418,-75.67042116284374
Sioux Lookout,Disk/Circle,50.1,-91.916667,2009-03-07,ON,60,50.06390296163038,-91.91814599901495
Dieppe,Disk/Circle,46.1,-64.75,2014-03-07,NB,1800,46.1337041811645,-64.74984557397664
Etobicoke,Disk/Circle,43.7,-79.566667,2005-03-08,ON,120,43.709684998467566,-79.53680769875704
Barrie,Light,44.383333,-79.7,2011-03-08,ON,180,44.35375815637354,-79.71597203336655
Squamish,Fireball,49.7,-123.15,2012-03-08,BC,15,49.66273932136596,-123.17112758396192
Burnaby,Other,49.25,-122.95,1995-03-09,BC,2700,49.23516973499209,-122.98329462388527
Mississauga,Fireball,43.15,-79.5,2004-03-09,ON,4,43.11651382848621,-79.50396375084296
Montreal,Formation,45.5,-73.583333,1998-04-10,PQ,7,45.46214788969607,-73.54948388704976
Welland,Light,42.983333,-79.25,2001-04-10,ON,60,42.9769452035794,-79.25007469110191
Barrie,Light,44.383333,-79.7,2002-04-10,ON,45,44.419384001381125,-79.67539595110344
Langley,Other,49.1,-122.65,2004-04-10,BC,7,49.12231238696724,-122.63044860824945
Saint-Laurent,Light,45.516667,-73.666667,2004-04-10,QC,300,45.527847577687915,-73.67447020003628
Williams Lake,Light,52.116667,-122.15,2004-04-10,BC,60,52.106704452466786,-122.18071284564209
Toronto,Cylindrical,43.666667,-79.416667,2007-04-10,ON,600,43.645154474918364,-79.4472410765482
Trenton,Disk/Circle,44.1,-77.583333,2001-04-11,ON,10,44.124568134509026,-77.61745514213979
Calgary,Unknown,51.083333,-114.083333,2002-04-11,AB,2700,51.109664038530916,-114.0958773813391
Houston,Light,54.4,-126.65,2003-04-11,BC,600,54.42105565011501,-126.64449546547608
Terrace,Light,54.5,-128.583333,2003-04-11,BC,2,54.53615646028891,-128.6086792792188
Truro,Light,45.366667,-63.3,2004-04-11,NS,120,45.40156976502445,-63.29087405929342
Truro,Light,45.366667,-63.3,2004-04-11,NS,78,45.3469862778863,-63.28549341704697
Williams Lake,Light,52.116667,-122.15,2004-04-11,BC,120,52.13174572233167,-122.15582974791526
Vancouver,Light,49.25,-123.133333,2005-04-11,BC,240,49.230989913679664,-123.15525356672644
Calgary,Other,51.083333,-114.083333,2007-04-11,AB,7200,51.12062114715519,-114.0464318573097
Milton,Triangular,46.3,-63.216667,2012-04-11,ON,20,46.327229351792475,-63.23270315691884
Victoria,Disk/Circle,46.216667,-63.483333,2014-04-11,BC,120,46.18015473650826,-63.483978893681794
Scarborough,Triangular,43.75,-79.2,1997-04-01,ON,30,43.711001712959266,-79.17413398239765
Niagara-On-The-Lake,Light,43.25,-79.066667,1998-04-01,ON,3600,43.25868933239951,-79.08347635272945
Winnipeg,Light,49.883333,-97.166667,2000-04-01,MB,45,49.87583611182812,-97.15938612498401
Orangeville,Square/Rectangular,43.916667,-80.083333,2002-04-01,ON,15,43.91546388438028,-80.0561381581979
Gravenhurst,Light,44.916667,-79.366667,2005-04-01,ON,5,44.935984233823234,-79.34140353947937
Niagara Falls,Other,43.1,-79.05,2010-04-01,ON,60,43.090836563073104,-79.04857336530462
Barrie,Fireball,44.383333,-79.7,2002-04-12,ON,60,44.39184075752217,-79.70191307274625
Ajax,Other,43.85,-79.016667,2004-04-12,ON,900,43.861000366527584,-79.02016507914345
Mississauga,Triangular,43.15,-79.5,2004-04-12,ON,15,43.16491342931985,-79.4795391601138
Dorion,Disk/Circle,45.383333,-74.016667,2005-04-12,QC,60,45.418522015083006,-74.03180534027572
Calgary,Spherical,51.083333,-114.083333,2007-04-12,AB,2,51.12031978810149,-114.09544936174468
Vancouver,Spherical,49.25,-123.133333,2008-04-12,BC,480,49.22878894869238,-123.13107040373552
Edmonton,Spherical,53.55,-113.5,2009-04-12,AB,10,53.57108401600271,-113.53703796435144
Kamloops,Unknown,50.666667,-120.333333,2014-04-12,BC,900,50.63433931291161,-120.33057517891693
Beaverton,Triangular,44.433333,-79.15,1999-04-13,ON,20,44.45799197534042,-79.1685549523495
High Prairie,Spherical,55.433333,-116.483333,2014-04-13,AB,180,55.46706958599331,-116.47832694359067
Thornhill,Disk/Circle,43.8,-79.416667,2014-04-13,ON,300,43.81098913649097,-79.41107924217415
Houston,Light,54.4,-126.65,2003-04-14,BC,6,54.43919525075703,-126.64021862514319
Calgary,Light,51.083333,-114.083333,2004-04-14,AB,2,51.10163638815227,-114.07923136601168
Guelph,Triangular,43.55,-80.25,2005-04-14,ON,10,43.585581359211346,-80.2775333726592
Cumberland House,Light,53.95,-102.266667,2007-04-14,SK,600,53.922443199045965,-102.2279733624129
Whitby,Light,43.866667,-78.933333,2011-04-14,ON,10,43.83731207713542,-78.9371341735864
Wasaga Beach,Unknown,44.52,-79.99,2013-04-14,ON,14400,44.551754898112264,-80.02359201302748
Port Alberni,Light,49.233333,-124.8,2013-04-14,BC,240,49.20369702931438,-124.77884268753232
Cold Lake,Light,54.465,-110.183056,1973-04-15,AB,10800,54.46260206982494,-110.19493713894312
Huntingdon,Other,45.083333,-74.183333,1987-04-15,QC,240,45.06406419837791,-74.15357644066161
Salmon Arm,Fireball,50.7,-119.283333,1996-04-15,BC,300,50.67446829639376,-119.28201276665497
Abbotsford,Disk/Circle,45.433333,-72.883333,1998-04-15,BC,2,45.39871513051856,-72.90679226199106
Vancouver,Disk/Circle,49.25,-123.133333,1998-04-15,BC,300,49.23996659252793,-123.14045302441286
Goderich,Spherical,43.733333,-81.7,2003-04-15,ON,20,43.74173120295572,-81.72449161941184
Houston,Light,54.4,-126.65,2003-04-15,BC,360,54.422337523009624,-126.65889544058591
Toronto,Unknown,43.666667,-79.416667,2003-04-15,ON,60,43.6720508545084,-79.40344521526305
Sylvan Lake,Triangular,52.3,-114.083333,2005-04-15,AB,30,52.32315860861912,-114.04376246737263
Victoria,Square/Rectangular,46.216667,-63.483333,2007-04-15,BC,180,46.212907523308516,-63.4880055958772
Toronto,Unknown,43.666667,-79.416667,2007-04-15,ON,1800,43.700050107725524,-79.43321552438717
Greenwood,Spherical,44.983333,-64.9,2013-04-15,NS,1800,45.01717971226143,-64.89346391318367
Smithers,Light,54.766667,-127.166667,2004-04-16,BC,60,54.74253331432176,-127.2024740218004
Dryden,Unknown,49.783333,-92.833333,2007-04-16,ON,900,49.80836555253657,-92.84130913138331
Vancouver,Other,49.25,-123.133333,2008-04-16,BC,600,49.23456333998591,-123.15951882382795
Burlington,Unknown,43.316667,-79.8,2013-04-16,ON,45,43.32202137045619,-79.81461970174684
Cambridge,Other,43.383333,-80.316667,2014-04-16,ON,900,43.39536875285152,-80.28022151287705
Windsor,Disk/Circle,45.583333,-72,2005-04-17,ON,30,45.581559202148945,-72.03813850829374
Toronto,Disk/Circle,43.666667,-79.416667,2009-04-17,ON,1800,43.649742087331234,-79.38919782150596
Calgary,Unknown,51.083333,-114.083333,2003-04-18,AB,120,51.06098514838089,-114.04709384432009
Calgary,Disk/Circle,51.083333,-114.083333,2004-04-18,AB,10,51.07640452830065,-114.1151842511998
Sudbury,Triangular,46.5,-80.966667,2007-04-18,ON,10,46.475584980491554,-80.98527031984236
Nanaimo,Light,49.15,-123.916667,2014-04-18,BC,30,49.110724651031205,-123.88457910334752
Humboldt,Triangular,52.2,-105.116667,2003-04-19,SK,10,52.1760727968067,-105.10288066309003
Richmond,Formation,45.666667,-72.15,2004-04-19,BC,300,45.646133834366324,-72.11229369677608
Vancouver,Fireball,49.25,-123.133333,2005-04-19,BC,2,49.26069937318563,-123.16904839156135
Toronto,Triangular,43.666667,-79.416667,2005-04-19,ON,60,43.700919048805346,-79.38879217498064
Fort Mcmurray,Triangular,56.733333,-111.383333,2006-04-19,AB,120,56.766025573741075,-111.37850210087316
Morinville,Other,53.8,-113.65,2006-04-19,AB,180,53.80925297420472,-113.65603324668481
Sainte-Therese,Light,45.633333,-73.85,2007-04-19,QC,15,45.615221630744074,-73.8277502532676
Milton,Other,46.3,-63.216667,1999-04-20,ON,300,46.28850121866912,-63.22281208999511
Longlac,Formation,49.783333,-86.55,2000-04-20,ON,720,49.787531843128974,-86.57044954514129
North Vancouver,Triangular,49.316667,-123.066667,2001-04-20,BC,10,49.32444938991276,-123.08035226907636
Powell River,Triangular,49.883333,-124.55,2001-04-20,BC,3,49.86165621289927,-124.58211279436942
Vernon,Unknown,46.183333,-62.883333,2003-04-20,BC,1800,46.1745600080857,-62.88859448116216
Victoria,Disk/Circle,46.216667,-63.483333,2003-04-20,BC,15,46.186344111078064,-63.520073480884875
Moncton,Spherical,46.083333,-64.766667,2004-04-20,NB,120,46.07798057625014,-64.78373103499467
Toronto,Disk/Circle,43.666667,-79.416667,2004-04-20,ON,600,43.65074671696928,-79.41146367901993
Calgary,Disk/Circle,51.083333,-114.083333,2005-04-20,AB,600,51.1107109935576,-114.11267448905795
Waterdown,Other,43.333333,-79.883333,2007-04-20,ON,60,43.30841071549747,-79.86825270125587
Keswick,Light,44.25,-79.466667,2010-04-20,ON,900,44.24022172952071,-79.46126307671948
Chilliwack,Disk/Circle,49.166667,-121.95,2011-04-20,BC,600,49.151884142924665,-121.9823395871557
Stayner,Disk/Circle,44.416667,-80.083333,2014-04-20,ON,300,44.40482336090934,-80.05769978826811
